"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"audit:phase:935:1869","PHASE_SHIFT","scale:935","scale:1869","935","1869",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:939:1877","PHASE_SHIFT","scale:939","scale:1877","939","1877",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:941:1881","PHASE_SHIFT","scale:941","scale:1881","941","1881",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:947:1893","PHASE_SHIFT","scale:947","scale:1893","947","1893",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:949:1897","PHASE_SHIFT","scale:949","scale:1897","949","1897",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:953:1905","PHASE_SHIFT","scale:953","scale:1905","953","1905",false,false,"A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:967:1933","PHASE_SHIFT","scale:967","scale:1933","967","1933",false,false,"A0 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:971:1941","PHASE_SHIFT","scale:971","scale:1941","971","1941",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:979:1957","PHASE_SHIFT","scale:979","scale:1957","979","1957",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:981:1961","PHASE_SHIFT","scale:981","scale:1961","981","1961",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:985:1969","PHASE_SHIFT","scale:985","scale:1969","985","1969",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:995:1989","PHASE_SHIFT","scale:995","scale:1989","995","1989",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
