witness_id,source_id,operator_id,conjugate_operator_id,left_path,right_path,left_defined,right_defined,left_target_id,right_target_id,domain_matches,target_matches,result
covariance:R5:2647,2647,R5,R4,R5;M,M;R4,true,true,3403,3403,true,true,PASS
covariance:R5:2651,2651,R5,R4,R5;M,M;R4,true,true,3405,3405,true,true,PASS
covariance:R5:2653,2653,R5,R4,R5;M,M;R4,true,true,1703,1703,true,true,PASS
covariance:R5:2663,2663,R5,R4,R5;M,M;R4,true,true,3411,3411,true,true,PASS
covariance:R5:2667,2667,R5,R4,R5;M,M;R4,true,true,3413,3413,true,true,PASS
covariance:R5:2669,2669,R5,R4,R5;M,M;R4,true,true,1707,1707,true,true,PASS
covariance:R5:2675,2675,R5,R4,R5;M,M;R4,true,true,3417,3417,true,true,PASS
covariance:R5:2677,2677,R5,R4,R5;M,M;R4,true,true,1709,1709,true,true,PASS
covariance:R5:2681,2681,R5,R4,R5;M,M;R4,true,true,855,855,true,true,PASS
covariance:R5:2703,2703,R5,R4,R5;M,M;R4,true,true,3463,3463,true,true,PASS
covariance:R5:2711,2711,R5,R4,R5;M,M;R4,true,true,3467,3467,true,true,PASS
covariance:R5:2715,2715,R5,R4,R5;M,M;R4,true,true,3469,3469,true,true,PASS
covariance:R5:2717,2717,R5,R4,R5;M,M;R4,true,true,1735,1735,true,true,PASS
covariance:R5:2727,2727,R5,R4,R5;M,M;R4,true,true,3475,3475,true,true,PASS
covariance:R5:2731,2731,R5,R4,R5;M,M;R4,true,true,3477,3477,true,true,PASS
covariance:R5:2733,2733,R5,R4,R5;M,M;R4,true,true,1739,1739,true,true,PASS
covariance:R5:2739,2739,R5,R4,R5;M,M;R4,true,true,3481,3481,true,true,PASS
covariance:R5:2741,2741,R5,R4,R5;M,M;R4,true,true,1741,1741,true,true,PASS
covariance:R5:2745,2745,R5,R4,R5;M,M;R4,true,true,871,871,true,true,PASS
covariance:R5:2759,2759,R5,R4,R5;M,M;R4,true,true,3491,3491,true,true,PASS
covariance:R5:2763,2763,R5,R4,R5;M,M;R4,true,true,3493,3493,true,true,PASS
covariance:R5:2765,2765,R5,R4,R5;M,M;R4,true,true,1747,1747,true,true,PASS
covariance:R5:2771,2771,R5,R4,R5;M,M;R4,true,true,3497,3497,true,true,PASS
covariance:R5:2773,2773,R5,R4,R5;M,M;R4,true,true,1749,1749,true,true,PASS
covariance:R5:2777,2777,R5,R4,R5;M,M;R4,true,true,875,875,true,true,PASS
covariance:R5:2787,2787,R5,R4,R5;M,M;R4,true,true,3505,3505,true,true,PASS
covariance:R5:2789,2789,R5,R4,R5;M,M;R4,true,true,1753,1753,true,true,PASS
covariance:R5:2793,2793,R5,R4,R5;M,M;R4,true,true,877,877,true,true,PASS
covariance:R5:2801,2801,R5,R4,R5;M,M;R4,true,true,439,439,true,true,PASS
covariance:R5:2831,2831,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2839,2839,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2843,2843,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2845,2845,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2855,2855,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2859,2859,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2861,2861,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2867,2867,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2869,2869,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2873,2873,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2887,2887,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2891,2891,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2893,2893,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2899,2899,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2901,2901,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2905,2905,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2915,2915,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2917,2917,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2921,2921,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2929,2929,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2951,2951,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2955,2955,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2957,2957,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2963,2963,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2965,2965,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2969,2969,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2979,2979,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2981,2981,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2985,2985,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:2993,2993,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3011,3011,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3013,3013,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3017,3017,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3025,3025,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3041,3041,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3103,3103,R5,R4,R5;M,M;R4,true,true,3607,3607,true,true,PASS
covariance:R5:3119,3119,R5,R4,R5;M,M;R4,true,true,3623,3623,true,true,PASS
covariance:R5:3127,3127,R5,R4,R5;M,M;R4,true,true,3627,3627,true,true,PASS
covariance:R5:3131,3131,R5,R4,R5;M,M;R4,true,true,3629,3629,true,true,PASS
covariance:R5:3133,3133,R5,R4,R5;M,M;R4,true,true,1815,1815,true,true,PASS
covariance:R5:3151,3151,R5,R4,R5;M,M;R4,true,true,3655,3655,true,true,PASS
covariance:R5:3159,3159,R5,R4,R5;M,M;R4,true,true,3659,3659,true,true,PASS
covariance:R5:3163,3163,R5,R4,R5;M,M;R4,true,true,3661,3661,true,true,PASS
covariance:R5:3165,3165,R5,R4,R5;M,M;R4,true,true,1831,1831,true,true,PASS
covariance:R5:3175,3175,R5,R4,R5;M,M;R4,true,true,3667,3667,true,true,PASS
covariance:R5:3179,3179,R5,R4,R5;M,M;R4,true,true,3669,3669,true,true,PASS
covariance:R5:3181,3181,R5,R4,R5;M,M;R4,true,true,1835,1835,true,true,PASS
covariance:R5:3187,3187,R5,R4,R5;M,M;R4,true,true,3673,3673,true,true,PASS
covariance:R5:3189,3189,R5,R4,R5;M,M;R4,true,true,1837,1837,true,true,PASS
covariance:R5:3193,3193,R5,R4,R5;M,M;R4,true,true,919,919,true,true,PASS
covariance:R5:3215,3215,R5,R4,R5;M,M;R4,true,true,3719,3719,true,true,PASS
covariance:R5:3223,3223,R5,R4,R5;M,M;R4,true,true,3723,3723,true,true,PASS
covariance:R5:3227,3227,R5,R4,R5;M,M;R4,true,true,3725,3725,true,true,PASS
covariance:R5:3229,3229,R5,R4,R5;M,M;R4,true,true,1863,1863,true,true,PASS
covariance:R5:3239,3239,R5,R4,R5;M,M;R4,true,true,3731,3731,true,true,PASS
covariance:R5:3243,3243,R5,R4,R5;M,M;R4,true,true,3733,3733,true,true,PASS
covariance:R5:3245,3245,R5,R4,R5;M,M;R4,true,true,1867,1867,true,true,PASS
covariance:R5:3251,3251,R5,R4,R5;M,M;R4,true,true,3737,3737,true,true,PASS
covariance:R5:3253,3253,R5,R4,R5;M,M;R4,true,true,1869,1869,true,true,PASS
covariance:R5:3257,3257,R5,R4,R5;M,M;R4,true,true,935,935,true,true,PASS
covariance:R5:3271,3271,R5,R4,R5;M,M;R4,true,true,3747,3747,true,true,PASS
covariance:R5:3275,3275,R5,R4,R5;M,M;R4,true,true,3749,3749,true,true,PASS
covariance:R5:3277,3277,R5,R4,R5;M,M;R4,true,true,1875,1875,true,true,PASS
covariance:R5:3283,3283,R5,R4,R5;M,M;R4,true,true,3753,3753,true,true,PASS
covariance:R5:3285,3285,R5,R4,R5;M,M;R4,true,true,1877,1877,true,true,PASS
covariance:R5:3289,3289,R5,R4,R5;M,M;R4,true,true,939,939,true,true,PASS
covariance:R5:3299,3299,R5,R4,R5;M,M;R4,true,true,3761,3761,true,true,PASS
covariance:R5:3301,3301,R5,R4,R5;M,M;R4,true,true,1881,1881,true,true,PASS
covariance:R5:3305,3305,R5,R4,R5;M,M;R4,true,true,941,941,true,true,PASS
covariance:R5:3313,3313,R5,R4,R5;M,M;R4,true,true,471,471,true,true,PASS
covariance:R5:3343,3343,R5,R4,R5;M,M;R4,true,true,3847,3847,true,true,PASS
covariance:R5:3351,3351,R5,R4,R5;M,M;R4,true,true,3851,3851,true,true,PASS
covariance:R5:3355,3355,R5,R4,R5;M,M;R4,true,true,3853,3853,true,true,PASS
covariance:R5:3357,3357,R5,R4,R5;M,M;R4,true,true,1927,1927,true,true,PASS
covariance:R5:3367,3367,R5,R4,R5;M,M;R4,true,true,3859,3859,true,true,PASS
covariance:R5:3371,3371,R5,R4,R5;M,M;R4,true,true,3861,3861,true,true,PASS
covariance:R5:3373,3373,R5,R4,R5;M,M;R4,true,true,1931,1931,true,true,PASS
covariance:R5:3379,3379,R5,R4,R5;M,M;R4,true,true,3865,3865,true,true,PASS
covariance:R5:3381,3381,R5,R4,R5;M,M;R4,true,true,1933,1933,true,true,PASS
covariance:R5:3385,3385,R5,R4,R5;M,M;R4,true,true,967,967,true,true,PASS
covariance:R5:3399,3399,R5,R4,R5;M,M;R4,true,true,3875,3875,true,true,PASS
covariance:R5:3403,3403,R5,R4,R5;M,M;R4,true,true,3877,3877,true,true,PASS
covariance:R5:3405,3405,R5,R4,R5;M,M;R4,true,true,1939,1939,true,true,PASS
covariance:R5:3411,3411,R5,R4,R5;M,M;R4,true,true,3881,3881,true,true,PASS
covariance:R5:3413,3413,R5,R4,R5;M,M;R4,true,true,1941,1941,true,true,PASS
covariance:R5:3417,3417,R5,R4,R5;M,M;R4,true,true,971,971,true,true,PASS
covariance:R5:3427,3427,R5,R4,R5;M,M;R4,true,true,3889,3889,true,true,PASS
covariance:R5:3429,3429,R5,R4,R5;M,M;R4,true,true,1945,1945,true,true,PASS
covariance:R5:3433,3433,R5,R4,R5;M,M;R4,true,true,973,973,true,true,PASS
covariance:R5:3441,3441,R5,R4,R5;M,M;R4,true,true,487,487,true,true,PASS
covariance:R5:3463,3463,R5,R4,R5;M,M;R4,true,true,3907,3907,true,true,PASS
covariance:R5:3467,3467,R5,R4,R5;M,M;R4,true,true,3909,3909,true,true,PASS
covariance:R5:3469,3469,R5,R4,R5;M,M;R4,true,true,1955,1955,true,true,PASS
covariance:R5:3475,3475,R5,R4,R5;M,M;R4,true,true,3913,3913,true,true,PASS
covariance:R5:3477,3477,R5,R4,R5;M,M;R4,true,true,1957,1957,true,true,PASS
covariance:R5:3481,3481,R5,R4,R5;M,M;R4,true,true,979,979,true,true,PASS
covariance:R5:3491,3491,R5,R4,R5;M,M;R4,true,true,3921,3921,true,true,PASS
covariance:R5:3493,3493,R5,R4,R5;M,M;R4,true,true,1961,1961,true,true,PASS
covariance:R5:3497,3497,R5,R4,R5;M,M;R4,true,true,981,981,true,true,PASS
covariance:R5:3505,3505,R5,R4,R5;M,M;R4,true,true,491,491,true,true,PASS
covariance:R5:3523,3523,R5,R4,R5;M,M;R4,true,true,3937,3937,true,true,PASS
covariance:R5:3525,3525,R5,R4,R5;M,M;R4,true,true,1969,1969,true,true,PASS
covariance:R5:3529,3529,R5,R4,R5;M,M;R4,true,true,985,985,true,true,PASS
covariance:R5:3537,3537,R5,R4,R5;M,M;R4,true,true,493,493,true,true,PASS
covariance:R5:3553,3553,R5,R4,R5;M,M;R4,true,true,247,247,true,true,PASS
covariance:R5:3599,3599,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3607,3607,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3611,3611,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3613,3613,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3623,3623,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3627,3627,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3629,3629,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3635,3635,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3637,3637,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3641,3641,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3655,3655,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3659,3659,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3661,3661,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3667,3667,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3669,3669,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3673,3673,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3683,3683,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3685,3685,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3689,3689,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3697,3697,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3719,3719,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3723,3723,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3725,3725,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3731,3731,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3733,3733,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3737,3737,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3747,3747,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3749,3749,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3753,3753,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3761,3761,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3779,3779,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3781,3781,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3785,3785,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3793,3793,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3809,3809,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3847,3847,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3851,3851,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3853,3853,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3859,3859,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3861,3861,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3865,3865,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3875,3875,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3877,3877,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3881,3881,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3889,3889,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3907,3907,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3909,3909,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3913,3913,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3921,3921,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3937,3937,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3971,3971,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3973,3973,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3977,3977,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:3985,3985,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:4001,4001,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:R5:4033,4033,R5,R4,R5;M,M;R4,false,false,,,true,true,PASS
covariance:L5:127,127,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:191,191,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:223,223,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:239,239,L5,L4,L5;M,M;L4,true,true,2159,2159,true,true,PASS
covariance:L5:247,247,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:251,251,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:253,253,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:319,319,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:351,351,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:367,367,L5,L4,L5;M,M;L4,true,true,2223,2223,true,true,PASS
covariance:L5:375,375,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:379,379,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:381,381,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:415,415,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:431,431,L5,L4,L5;M,M;L4,true,true,2255,2255,true,true,PASS
covariance:L5:439,439,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:443,443,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:445,445,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:463,463,L5,L4,L5;M,M;L4,true,true,2263,2263,true,true,PASS
covariance:L5:471,471,L5,L4,L5;M,M;L4,true,true,2267,2267,true,true,PASS
covariance:L5:475,475,L5,L4,L5;M,M;L4,true,true,2269,2269,true,true,PASS
covariance:L5:477,477,L5,L4,L5;M,M;L4,true,true,1135,1135,true,true,PASS
covariance:L5:487,487,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:491,491,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:493,493,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:499,499,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:501,501,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:505,505,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:575,575,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:607,607,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:623,623,L5,L4,L5;M,M;L4,true,true,2351,2351,true,true,PASS
covariance:L5:631,631,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:635,635,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:637,637,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:671,671,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:687,687,L5,L4,L5;M,M;L4,true,true,2383,2383,true,true,PASS
covariance:L5:695,695,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:699,699,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:701,701,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:719,719,L5,L4,L5;M,M;L4,true,true,2391,2391,true,true,PASS
covariance:L5:727,727,L5,L4,L5;M,M;L4,true,true,2395,2395,true,true,PASS
covariance:L5:731,731,L5,L4,L5;M,M;L4,true,true,2397,2397,true,true,PASS
covariance:L5:733,733,L5,L4,L5;M,M;L4,true,true,1199,1199,true,true,PASS
covariance:L5:743,743,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:747,747,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:749,749,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:755,755,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:757,757,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:761,761,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:799,799,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:815,815,L5,L4,L5;M,M;L4,true,true,2447,2447,true,true,PASS
covariance:L5:823,823,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:827,827,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:829,829,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:847,847,L5,L4,L5;M,M;L4,true,true,2455,2455,true,true,PASS
covariance:L5:855,855,L5,L4,L5;M,M;L4,true,true,2459,2459,true,true,PASS
covariance:L5:859,859,L5,L4,L5;M,M;L4,true,true,2461,2461,true,true,PASS
covariance:L5:861,861,L5,L4,L5;M,M;L4,true,true,1231,1231,true,true,PASS
covariance:L5:871,871,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:875,875,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:877,877,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:883,883,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:885,885,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:889,889,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:911,911,L5,L4,L5;M,M;L4,true,true,2471,2471,true,true,PASS
covariance:L5:919,919,L5,L4,L5;M,M;L4,true,true,2475,2475,true,true,PASS
covariance:L5:923,923,L5,L4,L5;M,M;L4,true,true,2477,2477,true,true,PASS
covariance:L5:925,925,L5,L4,L5;M,M;L4,true,true,1239,1239,true,true,PASS
covariance:L5:935,935,L5,L4,L5;M,M;L4,true,true,2483,2483,true,true,PASS
covariance:L5:939,939,L5,L4,L5;M,M;L4,true,true,2485,2485,true,true,PASS
covariance:L5:941,941,L5,L4,L5;M,M;L4,true,true,1243,1243,true,true,PASS
covariance:L5:947,947,L5,L4,L5;M,M;L4,true,true,2489,2489,true,true,PASS
covariance:L5:949,949,L5,L4,L5;M,M;L4,true,true,1245,1245,true,true,PASS
covariance:L5:953,953,L5,L4,L5;M,M;L4,true,true,623,623,true,true,PASS
covariance:L5:967,967,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:971,971,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:973,973,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:979,979,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:981,981,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:985,985,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:995,995,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:997,997,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1001,1001,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1009,1009,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1087,1087,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1119,1119,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1135,1135,L5,L4,L5;M,M;L4,true,true,2607,2607,true,true,PASS
covariance:L5:1143,1143,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1147,1147,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1149,1149,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1183,1183,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1199,1199,L5,L4,L5;M,M;L4,true,true,2639,2639,true,true,PASS
covariance:L5:1207,1207,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1211,1211,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1213,1213,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1231,1231,L5,L4,L5;M,M;L4,true,true,2647,2647,true,true,PASS
covariance:L5:1239,1239,L5,L4,L5;M,M;L4,true,true,2651,2651,true,true,PASS
covariance:L5:1243,1243,L5,L4,L5;M,M;L4,true,true,2653,2653,true,true,PASS
covariance:L5:1245,1245,L5,L4,L5;M,M;L4,true,true,1327,1327,true,true,PASS
covariance:L5:1255,1255,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1259,1259,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1261,1261,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1267,1267,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1269,1269,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1273,1273,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1311,1311,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1327,1327,L5,L4,L5;M,M;L4,true,true,2703,2703,true,true,PASS
covariance:L5:1335,1335,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1339,1339,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1341,1341,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1359,1359,L5,L4,L5;M,M;L4,true,true,2711,2711,true,true,PASS
covariance:L5:1367,1367,L5,L4,L5;M,M;L4,true,true,2715,2715,true,true,PASS
covariance:L5:1371,1371,L5,L4,L5;M,M;L4,true,true,2717,2717,true,true,PASS
covariance:L5:1373,1373,L5,L4,L5;M,M;L4,true,true,1359,1359,true,true,PASS
covariance:L5:1383,1383,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1387,1387,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1389,1389,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1395,1395,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1397,1397,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1401,1401,L5,L4,L5;M,M;L4,false,false,,,true,true,PASS
covariance:L5:1423,1423,L5,L4,L5;M,M;L4,true,true,2727,2727,true,true,PASS
covariance:L5:1431,1431,L5,L4,L5;M,M;L4,true,true,2731,2731,true,true,PASS
covariance:L5:1435,1435,L5,L4,L5;M,M;L4,true,true,2733,2733,true,true,PASS
covariance:L5:1437,1437,L5,L4,L5;M,M;L4,true,true,1367,1367,true,true,PASS
covariance:L5:1447,1447,L5,L4,L5;M,M;L4,true,true,2739,2739,true,true,PASS
